name,name_kr,artist,label,type,level,bg_img
E.O.N,E.O.N,HiTECH NINJA,d,d,21,https://piugame.com/data/song_img/faf4869b39a5e7616d5be4121a9a9424.png
Festival of Death Moon,Festival of Death Moon,SHK,d,d,15,https://piugame.com/data/song_img/0e911aaabb42d076ba2b39a6138b0d5c.png
Jupin - SHORT CUT -,Jupin - SHORT CUT -,Sobrem,d,d,19,https://piugame.com/data/song_img/b208400865f868b06fa53953868dc5b6.png
Imaginarized City,Imaginarized City,Reku Mochizuki,d,d,14,https://piugame.com/data/song_img/896fd90e000d90442da420fa16d262c4.png
E.O.N,E.O.N,HiTECH NINJA,s,s,15,https://piugame.com/data/song_img/faf4869b39a5e7616d5be4121a9a9424.png
Teddy Bear - FULL SONG -,Teddy Bear - FULL SONG -,STAYC,s,s,12,https://piugame.com/data/song_img/45661f5949d8c1086de58bd0d8c5abe9.png
Imaginarized City,Imaginarized City,Reku Mochizuki,s,s,12,https://piugame.com/data/song_img/896fd90e000d90442da420fa16d262c4.png
Jupin - SHORT CUT -,Jupin - SHORT CUT -,Sobrem,d,d,16,https://piugame.com/data/song_img/b208400865f868b06fa53953868dc5b6.png
Discord,Discord,QWER,c,c,n2,https://piugame.com/data/song_img/468a5036181f048540d85bfb210b4486.png
EMOMOMO,EMOMOMO,Ras,s,s,14,https://piugame.com/data/song_img/ef5d306f648cd9b2ba4be5bb87f43825.png
Jupin - SHORT CUT -,Jupin - SHORT CUT -,Sobrem,s,s,14,https://piugame.com/data/song_img/b208400865f868b06fa53953868dc5b6.png
Break Through Myself feat. Risa Yuzuki,Break Through Myself feat. Risa Yuzuki,DJ Myosuke & Laur,s,s,12,https://piugame.com/data/song_img/8fbc8632f74adc19c443e1470294fdc2.png
Festival of Death Moon,Festival of Death Moon,SHK,s,s,11,https://piugame.com/data/song_img/0e911aaabb42d076ba2b39a6138b0d5c.png
Jupin - SHORT CUT -,Jupin - SHORT CUT -,Sobrem,s,s,12,https://piugame.com/data/song_img/b208400865f868b06fa53953868dc5b6.png
DISTRICT V,DISTRICT V,Zekk vs MAX,s,s,13,https://piugame.com/data/song_img/4ff9261874561382057961782c8be6b2.png
Energy Synergy Matrix,Energy Synergy Matrix,Tanchiky,c,c,n3,https://piugame.com/data/song_img/9a9a1a662444b7305346e031dad8be2e.png
Jupin - SHORT CUT -,Jupin - SHORT CUT -,Sobrem,s,s,13,https://piugame.com/data/song_img/b208400865f868b06fa53953868dc5b6.png
Festival of Death Moon,Festival of Death Moon,SHK,d,d,11,https://piugame.com/data/song_img/0e911aaabb42d076ba2b39a6138b0d5c.png
Horang Pungryuga,Horang Pungryuga,Sangnoksu feat. HANANA,c,c,n2,https://piugame.com/data/song_img/ff5e51e70c41cfb7d92c5ee7a7f4dd9c.png
EMOMOMO,EMOMOMO,Ras,s,s,10,https://piugame.com/data/song_img/ef5d306f648cd9b2ba4be5bb87f43825.png
E.O.N,E.O.N,HiTECH NINJA,s,s,12,https://piugame.com/data/song_img/faf4869b39a5e7616d5be4121a9a9424.png
EMOMOMO,EMOMOMO,Ras,d,d,12,https://piugame.com/data/song_img/ef5d306f648cd9b2ba4be5bb87f43825.png
E.O.N,E.O.N,HiTECH NINJA,d,d,13,https://piugame.com/data/song_img/faf4869b39a5e7616d5be4121a9a9424.png
Imaginarized City,Imaginarized City,Reku Mochizuki,s,s,07,https://piugame.com/data/song_img/896fd90e000d90442da420fa16d262c4.png
Festival of Death Moon,Festival of Death Moon,SHK,s,s,05,https://piugame.com/data/song_img/0e911aaabb42d076ba2b39a6138b0d5c.png
EMOMOMO,EMOMOMO,Ras,s,s,07,https://piugame.com/data/song_img/ef5d306f648cd9b2ba4be5bb87f43825.png
Festival of Death Moon,Festival of Death Moon,SHK,s,s,03,https://piugame.com/data/song_img/0e911aaabb42d076ba2b39a6138b0d5c.png
EMOMOMO,EMOMOMO,Ras,s,s,03,https://piugame.com/data/song_img/ef5d306f648cd9b2ba4be5bb87f43825.png
E.O.N,E.O.N,HiTECH NINJA,s,s,07,https://piugame.com/data/song_img/faf4869b39a5e7616d5be4121a9a9424.png
Nade Nade,Nade Nade,Doin,d,d,24,https://piugame.com/data/song_img/6d28bfc556d4c2f605014aeb5953294a.png
Darkside Of The Mind,Darkside Of The Mind,DJ Myosuke,d,d,25,https://piugame.com/data/song_img/c80448adb70f61fe382ffaf65873279d.png
Nade Nade,Nade Nade,Doin,s,s,20,https://piugame.com/data/song_img/6d28bfc556d4c2f605014aeb5953294a.png
ESP,ESP,nato,s,s,18,https://piugame.com/data/song_img/0399e648932191a6b8cc35d132b9fcc4.png
Darkside Of The Mind,Darkside Of The Mind,DJ Myosuke,s,s,17,https://piugame.com/data/song_img/c80448adb70f61fe382ffaf65873279d.png
Darkside Of The Mind,Darkside Of The Mind,DJ Myosuke,s,s,19,https://piugame.com/data/song_img/c80448adb70f61fe382ffaf65873279d.png
Darkside Of The Mind,Darkside Of The Mind,DJ Myosuke,s,s,23,https://piugame.com/data/song_img/c80448adb70f61fe382ffaf65873279d.png
New Rose,New Rose,Hommarju,s,s,16,https://piugame.com/data/song_img/8e64f4cceafd7c44277a8506672ae9be.png
Nade Nade,Nade Nade,Doin,d,d,16,https://piugame.com/data/song_img/6d28bfc556d4c2f605014aeb5953294a.png
New Rose,New Rose,Hommarju,d,d,17,https://piugame.com/data/song_img/8e64f4cceafd7c44277a8506672ae9be.png
Darkside Of The Mind,Darkside Of The Mind,DJ Myosuke,d,d,18,https://piugame.com/data/song_img/c80448adb70f61fe382ffaf65873279d.png
FLVSH OUT,FLVSH OUT,Getty,d,d,23,https://piugame.com/data/song_img/d9bbcae1792f0edde7c79aea16906889.png
FLVSH OUT,FLVSH OUT,Getty,s,s,18,https://piugame.com/data/song_img/d9bbcae1792f0edde7c79aea16906889.png
New Rose,New Rose,Hommarju,s,s,19,https://piugame.com/data/song_img/8e64f4cceafd7c44277a8506672ae9be.png
Nade Nade,Nade Nade,Doin,s,s,15,https://piugame.com/data/song_img/6d28bfc556d4c2f605014aeb5953294a.png
FLVSH OUT,FLVSH OUT,Getty,s,s,16,https://piugame.com/data/song_img/d9bbcae1792f0edde7c79aea16906889.png
Nade Nade,Nade Nade,Doin,s,s,23,https://piugame.com/data/song_img/6d28bfc556d4c2f605014aeb5953294a.png
Darkside Of The Mind,Darkside Of The Mind,DJ Myosuke,d,d,21,https://piugame.com/data/song_img/c80448adb70f61fe382ffaf65873279d.png
New Rose,New Rose,Hommarju,d,d,20,https://piugame.com/data/song_img/8e64f4cceafd7c44277a8506672ae9be.png
Catastrophe,Catastrophe,rareguy & MonstDeath,s,s,18,https://piugame.com/data/song_img/daee33f372ab225958fb5b9c74e2c05c.png
Crimson hood,Crimson hood,Springhead,s,s,20,https://piugame.com/data/song_img/43e99310683d35807a53fbe52c4e6a9c.png
ESP,ESP,nato,d,d,19,https://piugame.com/data/song_img/0399e648932191a6b8cc35d132b9fcc4.png
FLVSH OUT,FLVSH OUT,Getty,d,d,19,https://piugame.com/data/song_img/d9bbcae1792f0edde7c79aea16906889.png
New Rose,New Rose,Hommarju,s,s,21,https://piugame.com/data/song_img/8e64f4cceafd7c44277a8506672ae9be.png
ESP,ESP,nato,s,s,20,https://piugame.com/data/song_img/0399e648932191a6b8cc35d132b9fcc4.png
ESP,ESP,nato,d,d,15,https://piugame.com/data/song_img/0399e648932191a6b8cc35d132b9fcc4.png
New Rose,New Rose,Hommarju,d,d,23,https://piugame.com/data/song_img/8e64f4cceafd7c44277a8506672ae9be.png
Catastrophe,Catastrophe,rareguy & MonstDeath,d,d,20,https://piugame.com/data/song_img/daee33f372ab225958fb5b9c74e2c05c.png
FLVSH OUT,FLVSH OUT,Getty,s,s,21,https://piugame.com/data/song_img/d9bbcae1792f0edde7c79aea16906889.png
Crimson hood,Crimson hood,Springhead,d,d,18,https://piugame.com/data/song_img/43e99310683d35807a53fbe52c4e6a9c.png
Crimson hood,Crimson hood,Springhead,s,s,18,https://piugame.com/data/song_img/43e99310683d35807a53fbe52c4e6a9c.png
Crimson hood,Crimson hood,Springhead,d,d,22,https://piugame.com/data/song_img/43e99310683d35807a53fbe52c4e6a9c.png
Crimson hood,Crimson hood,Springhead,s,s,22,https://piugame.com/data/song_img/43e99310683d35807a53fbe52c4e6a9c.png
Darkside Of The Mind,Darkside Of The Mind,DJ Myosuke,s,s,14,https://piugame.com/data/song_img/c80448adb70f61fe382ffaf65873279d.png
Crimson hood,Crimson hood,Springhead,s,s,16,https://piugame.com/data/song_img/43e99310683d35807a53fbe52c4e6a9c.png
Catastrophe,Catastrophe,rareguy & MonstDeath,s,s,21,https://piugame.com/data/song_img/daee33f372ab225958fb5b9c74e2c05c.png
Crimson hood,Crimson hood,Springhead,d,d,26,https://piugame.com/data/song_img/43e99310683d35807a53fbe52c4e6a9c.png
Catastrophe,Catastrophe,rareguy & MonstDeath,d,d,23,https://piugame.com/data/song_img/daee33f372ab225958fb5b9c74e2c05c.png
Crimson hood,Crimson hood,Springhead,s,s,24,https://piugame.com/data/song_img/43e99310683d35807a53fbe52c4e6a9c.png
Phoenix Opening - SHORT CUT -,Phoenix Opening - SHORT CUT -,MAX,d,d,20,https://piugame.com/data/song_img/fa26217a88a5fd219deb23b9091539d4.png
Crimson hood,Crimson hood,Springhead,d,d,24,https://piugame.com/data/song_img/43e99310683d35807a53fbe52c4e6a9c.png
ESP,ESP,nato,s,s,22,https://piugame.com/data/song_img/0399e648932191a6b8cc35d132b9fcc4.png
Catastrophe,Catastrophe,rareguy & MonstDeath,d,d,26,https://piugame.com/data/song_img/daee33f372ab225958fb5b9c74e2c05c.png
Catastrophe,Catastrophe,rareguy & MonstDeath,s,s,23,https://piugame.com/data/song_img/daee33f372ab225958fb5b9c74e2c05c.png
Catastrophe,Catastrophe,rareguy & MonstDeath,s,s,15,https://piugame.com/data/song_img/daee33f372ab225958fb5b9c74e2c05c.png
ESP,ESP,nato,d,d,24,https://piugame.com/data/song_img/0399e648932191a6b8cc35d132b9fcc4.png
ESP,ESP,nato,s,s,13,https://piugame.com/data/song_img/0399e648932191a6b8cc35d132b9fcc4.png
ESP,ESP,nato,d,d,22,https://piugame.com/data/song_img/0399e648932191a6b8cc35d132b9fcc4.png
Phoenix Opening - SHORT CUT -,Phoenix Opening - SHORT CUT -,MAX,s,s,18,https://piugame.com/data/song_img/fa26217a88a5fd219deb23b9091539d4.png
 Ghroth - SHORT CUT -, Ghroth - SHORT CUT -,nato,s,s,22,https://piugame.com/data/song_img/a9eded0854c771c6df95b3f6f033f77d.png
New Rose,New Rose,Hommarju,s,s,11,https://piugame.com/data/song_img/8e64f4cceafd7c44277a8506672ae9be.png
Phoenix Opening - SHORT CUT -,Phoenix Opening - SHORT CUT -,MAX,s,s,16,https://piugame.com/data/song_img/fa26217a88a5fd219deb23b9091539d4.png
FLVSH OUT,FLVSH OUT,Getty,s,s,11,https://piugame.com/data/song_img/d9bbcae1792f0edde7c79aea16906889.png
FLVSH OUT,FLVSH OUT,Getty,d,d,13,https://piugame.com/data/song_img/d9bbcae1792f0edde7c79aea16906889.png
Nade Nade,Nade Nade,Doin,s,s,10,https://piugame.com/data/song_img/6d28bfc556d4c2f605014aeb5953294a.png
 Ghroth - SHORT CUT -, Ghroth - SHORT CUT -,nato,s,s,18,https://piugame.com/data/song_img/a9eded0854c771c6df95b3f6f033f77d.png
Crimson hood,Crimson hood,Springhead,s,s,12,https://piugame.com/data/song_img/43e99310683d35807a53fbe52c4e6a9c.png
Phoenix Opening - SHORT CUT -,Phoenix Opening - SHORT CUT -,MAX,s,s,12,https://piugame.com/data/song_img/fa26217a88a5fd219deb23b9091539d4.png
Catastrophe,Catastrophe,rareguy & MonstDeath,s,s,12,https://piugame.com/data/song_img/daee33f372ab225958fb5b9c74e2c05c.png
Phoenix Opening - SHORT CUT -,Phoenix Opening - SHORT CUT -,MAX,d,d,16,https://piugame.com/data/song_img/fa26217a88a5fd219deb23b9091539d4.png
 Ghroth - SHORT CUT -, Ghroth - SHORT CUT -,nato,d,d,24,https://piugame.com/data/song_img/a9eded0854c771c6df95b3f6f033f77d.png
Dance with me,Dance with me,BanYa,c,c,n2,https://piugame.com/data/song_img/49ebded4723188a75111a4a701cd6eb0.png
Winter,Winter,BanYa,c,c,n2,https://piugame.com/data/song_img/6ac101f485e0f0db642dc83e9336db42.png
Slam,Slam,Novasonic,c,c,n2,https://piugame.com/data/song_img/6c015264351d8c74bc84257bb4bad895.png
 Ghroth - SHORT CUT -, Ghroth - SHORT CUT -,nato,d,d,20,https://piugame.com/data/song_img/a9eded0854c771c6df95b3f6f033f77d.png
 Ghroth - SHORT CUT -, Ghroth - SHORT CUT -,nato,s,s,14,https://piugame.com/data/song_img/a9eded0854c771c6df95b3f6f033f77d.png
Phoenix Opening - SHORT CUT -,Phoenix Opening - SHORT CUT -,MAX,c,c,n2,https://piugame.com/data/song_img/fa26217a88a5fd219deb23b9091539d4.png
ESP,ESP,nato,s,s,07,https://piugame.com/data/song_img/0399e648932191a6b8cc35d132b9fcc4.png
Tropicanic,Tropicanic,SHK,c,c,n3,https://piugame.com/data/song_img/7599c6b45fc18dacacbd7fa710e1fbbe.png
FLVSH OUT,FLVSH OUT,Getty,s,s,04,https://piugame.com/data/song_img/d9bbcae1792f0edde7c79aea16906889.png
FLVSH OUT,FLVSH OUT,Getty,s,s,07,https://piugame.com/data/song_img/d9bbcae1792f0edde7c79aea16906889.png
1948,1948,SLAM,s,s,18,https://piugame.com/data/song_img/507a23ae31aecf0ecef6c50f5faa6d95.png
Deca Dance,Deca Dance,Yooh,d,d,23,https://piugame.com/data/song_img/9cda835a57bc365b0fd15d9bd4e9d3cb.png
Deca Dance,Deca Dance,Yooh,s,s,18,https://piugame.com/data/song_img/9cda835a57bc365b0fd15d9bd4e9d3cb.png
 Hymn of Golden Glory - SHORT CUT -, Hymn of Golden Glory - SHORT CUT -,Essbee,d,d,24,https://piugame.com/data/song_img/89f593a1785d3586bea230b42bc994d4.png
Deca Dance,Deca Dance,Yooh,d,d,20,https://piugame.com/data/song_img/9cda835a57bc365b0fd15d9bd4e9d3cb.png
1948,1948,SLAM,s,s,21,https://piugame.com/data/song_img/507a23ae31aecf0ecef6c50f5faa6d95.png
Deca Dance,Deca Dance,Yooh,s,s,21,https://piugame.com/data/song_img/9cda835a57bc365b0fd15d9bd4e9d3cb.png
Deca Dance,Deca Dance,Yooh,d,d,17,https://piugame.com/data/song_img/9cda835a57bc365b0fd15d9bd4e9d3cb.png
Deca Dance,Deca Dance,Yooh,s,s,16,https://piugame.com/data/song_img/9cda835a57bc365b0fd15d9bd4e9d3cb.png
Burn Out,Burn Out,WyvernP,s,s,17,https://piugame.com/data/song_img/baeb4a832febe6a524083121c749d3fe.png
1948,1948,SLAM,s,s,24,https://piugame.com/data/song_img/507a23ae31aecf0ecef6c50f5faa6d95.png
Ultimate Eyes,Ultimate Eyes,HyuN,s,s,19,https://piugame.com/data/song_img/5ce70ebfe0d55230f1c898257ff8c435.png
After LIKE,After LIKE,IVE,d,d,23,https://piugame.com/data/song_img/ed7e43efd28eba896f90b94ff1ebc06f.png
1948,1948,SLAM,d,d,24,https://piugame.com/data/song_img/507a23ae31aecf0ecef6c50f5faa6d95.png
Ultimate Eyes,Ultimate Eyes,HyuN,s,s,16,https://piugame.com/data/song_img/5ce70ebfe0d55230f1c898257ff8c435.png
1948,1948,SLAM,s,s,26,https://piugame.com/data/song_img/507a23ae31aecf0ecef6c50f5faa6d95.png
Burn Out,Burn Out,WyvernP,s,s,20,https://piugame.com/data/song_img/baeb4a832febe6a524083121c749d3fe.png
Rush-Hour,Rush-Hour,litmus*,d,d,17,https://piugame.com/data/song_img/3c9d496b02d27a98c3b5e54e74a733c6.png
Human Extinction (PIU Edit.),Human Extinction (PIU Edit.),MonstDeath,s,s,18,https://piugame.com/data/song_img/3a457765efdf1c24b8946fd968be634d.png
Rush-Hour,Rush-Hour,litmus*,s,s,16,https://piugame.com/data/song_img/3c9d496b02d27a98c3b5e54e74a733c6.png
Rush-Hour,Rush-Hour,litmus*,s,s,20,https://piugame.com/data/song_img/3c9d496b02d27a98c3b5e54e74a733c6.png
Super Akuma Emperor,Super Akuma Emperor,REDALiCE,d,d,18,https://piugame.com/data/song_img/d598643bbc14805d11cc73602cdb8119.png
Super Akuma Emperor,Super Akuma Emperor,REDALiCE,s,s,18,https://piugame.com/data/song_img/d598643bbc14805d11cc73602cdb8119.png
Burn Out,Burn Out,WyvernP,d,d,20,https://piugame.com/data/song_img/baeb4a832febe6a524083121c749d3fe.png
Super Akuma Emperor,Super Akuma Emperor,REDALiCE,s,s,20,https://piugame.com/data/song_img/d598643bbc14805d11cc73602cdb8119.png
Human Extinction (PIU Edit.),Human Extinction (PIU Edit.),MonstDeath,s,s,20,https://piugame.com/data/song_img/3a457765efdf1c24b8946fd968be634d.png
Ultimate Eyes,Ultimate Eyes,HyuN,d,d,21,https://piugame.com/data/song_img/5ce70ebfe0d55230f1c898257ff8c435.png
Burn Out,Burn Out,WyvernP,s,s,15,https://piugame.com/data/song_img/baeb4a832febe6a524083121c749d3fe.png
 Hymn of Golden Glory - SHORT CUT -, Hymn of Golden Glory - SHORT CUT -,Essbee,s,s,23,https://piugame.com/data/song_img/89f593a1785d3586bea230b42bc994d4.png
Ultimate Eyes,Ultimate Eyes,HyuN,s,s,22,https://piugame.com/data/song_img/5ce70ebfe0d55230f1c898257ff8c435.png
Human Extinction (PIU Edit.),Human Extinction (PIU Edit.),MonstDeath,d,d,20,https://piugame.com/data/song_img/3a457765efdf1c24b8946fd968be634d.png
Human Extinction (PIU Edit.),Human Extinction (PIU Edit.),MonstDeath,d,d,25,https://piugame.com/data/song_img/3a457765efdf1c24b8946fd968be634d.png
Deca Dance,Deca Dance,Yooh,s,s,13,https://piugame.com/data/song_img/9cda835a57bc365b0fd15d9bd4e9d3cb.png
Super Akuma Emperor,Super Akuma Emperor,REDALiCE,s,s,22,https://piugame.com/data/song_img/d598643bbc14805d11cc73602cdb8119.png
Human Extinction (PIU Edit.),Human Extinction (PIU Edit.),MonstDeath,s,s,22,https://piugame.com/data/song_img/3a457765efdf1c24b8946fd968be634d.png
Super Akuma Emperor,Super Akuma Emperor,REDALiCE,s,s,15,https://piugame.com/data/song_img/d598643bbc14805d11cc73602cdb8119.png
Human Extinction (PIU Edit.),Human Extinction (PIU Edit.),MonstDeath,s,s,24,https://piugame.com/data/song_img/3a457765efdf1c24b8946fd968be634d.png
Super Akuma Emperor,Super Akuma Emperor,REDALiCE,d,d,24,https://piugame.com/data/song_img/d598643bbc14805d11cc73602cdb8119.png
Human Extinction (PIU Edit.),Human Extinction (PIU Edit.),MonstDeath,d,d,23,https://piugame.com/data/song_img/3a457765efdf1c24b8946fd968be634d.png
Ultimate Eyes,Ultimate Eyes,HyuN,d,d,24,https://piugame.com/data/song_img/5ce70ebfe0d55230f1c898257ff8c435.png
Super Akuma Emperor,Super Akuma Emperor,REDALiCE,s,s,24,https://piugame.com/data/song_img/d598643bbc14805d11cc73602cdb8119.png
Rush-Hour,Rush-Hour,litmus*,s,s,22,https://piugame.com/data/song_img/3c9d496b02d27a98c3b5e54e74a733c6.png
Slapstick Parfait,Slapstick Parfait,t+pazolite,d,d,23,https://piugame.com/data/song_img/82967750fa217abeeea65af61e86b44d.png
Burn Out,Burn Out,WyvernP,d,d,23,https://piugame.com/data/song_img/baeb4a832febe6a524083121c749d3fe.png
Rush-Hour,Rush-Hour,litmus*,d,d,22,https://piugame.com/data/song_img/3c9d496b02d27a98c3b5e54e74a733c6.png
1948,1948,SLAM,d,d,29,https://piugame.com/data/song_img/507a23ae31aecf0ecef6c50f5faa6d95.png
Rush-Hour,Rush-Hour,litmus*,s,s,13,https://piugame.com/data/song_img/3c9d496b02d27a98c3b5e54e74a733c6.png
Ultimate Eyes,Ultimate Eyes,HyuN,s,s,14,https://piugame.com/data/song_img/5ce70ebfe0d55230f1c898257ff8c435.png
Rush-Hour,Rush-Hour,litmus*,d,d,24,https://piugame.com/data/song_img/3c9d496b02d27a98c3b5e54e74a733c6.png
Human Extinction (PIU Edit.),Human Extinction (PIU Edit.),MonstDeath,s,s,12,https://piugame.com/data/song_img/3a457765efdf1c24b8946fd968be634d.png
Burn Out,Burn Out,WyvernP,d,d,13,https://piugame.com/data/song_img/baeb4a832febe6a524083121c749d3fe.png
Neo Catharsis - SHORT CUT -,Neo Catharsis - SHORT CUT -,TAG underground overlay,s,s,19,https://piugame.com/data/song_img/1bf59be0d96f2c1124ef684bdabb0e91.png
Ultimate Eyes,Ultimate Eyes,HyuN,d,d,13,https://piugame.com/data/song_img/5ce70ebfe0d55230f1c898257ff8c435.png
Burn Out,Burn Out,WyvernP,s,s,11,https://piugame.com/data/song_img/baeb4a832febe6a524083121c749d3fe.png
Super Akuma Emperor,Super Akuma Emperor,REDALiCE,d,d,26,https://piugame.com/data/song_img/d598643bbc14805d11cc73602cdb8119.png
Neo Catharsis - SHORT CUT -,Neo Catharsis - SHORT CUT -,TAG underground overlay,s,s,23,https://piugame.com/data/song_img/1bf59be0d96f2c1124ef684bdabb0e91.png
Neo Catharsis - SHORT CUT -,Neo Catharsis - SHORT CUT -,TAG underground overlay,d,d,23,https://piugame.com/data/song_img/1bf59be0d96f2c1124ef684bdabb0e91.png
 Hymn of Golden Glory - SHORT CUT -, Hymn of Golden Glory - SHORT CUT -,Essbee,d,d,17,https://piugame.com/data/song_img/89f593a1785d3586bea230b42bc994d4.png
Ultimate Eyes,Ultimate Eyes,HyuN,s,s,11,https://piugame.com/data/song_img/5ce70ebfe0d55230f1c898257ff8c435.png
Halloween Party ~Multiverse~,Halloween Party ~Multiverse~,SHK,d,d,23,https://piugame.com/data/song_img/6175376a00ff0d561bab24934e04b782.png
Neo Catharsis - SHORT CUT -,Neo Catharsis - SHORT CUT -,TAG underground overlay,d,d,25,https://piugame.com/data/song_img/1bf59be0d96f2c1124ef684bdabb0e91.png
Silver Beat feat. ChisaUezono,Silver Beat feat. ChisaUezono,Tatsh,d,d,22,https://piugame.com/data/song_img/c4b69bc29223fecd215299e13986bb08.png
 Hymn of Golden Glory - SHORT CUT -, Hymn of Golden Glory - SHORT CUT -,Essbee,s,s,15,https://piugame.com/data/song_img/89f593a1785d3586bea230b42bc994d4.png
 Hymn of Golden Glory - SHORT CUT -, Hymn of Golden Glory - SHORT CUT -,Essbee,s,s,20,https://piugame.com/data/song_img/89f593a1785d3586bea230b42bc994d4.png
Danger & Danger,Danger & Danger,Cranky,s,s,21,https://piugame.com/data/song_img/1234e492a6a6edd6278007705181d137.png
BATTLE NO.1,BATTLE NO.1,TANO*C Sound Team,c,c,n2,https://piugame.com/data/song_img/12452411f0fddba3caf2382c9bf033f4.png
Neo Catharsis - SHORT CUT -,Neo Catharsis - SHORT CUT -,TAG underground overlay,s,s,21,https://piugame.com/data/song_img/1bf59be0d96f2c1124ef684bdabb0e91.png
Deca Dance,Deca Dance,Yooh,s,s,09,https://piugame.com/data/song_img/9cda835a57bc365b0fd15d9bd4e9d3cb.png
 Hymn of Golden Glory - SHORT CUT -, Hymn of Golden Glory - SHORT CUT -,Essbee,s,s,18,https://piugame.com/data/song_img/89f593a1785d3586bea230b42bc994d4.png
1948,1948,SLAM,d,d,27,https://piugame.com/data/song_img/507a23ae31aecf0ecef6c50f5faa6d95.png
 Hymn of Golden Glory - SHORT CUT -, Hymn of Golden Glory - SHORT CUT -,Essbee,d,d,20,https://piugame.com/data/song_img/89f593a1785d3586bea230b42bc994d4.png
Timing,Timing,HIGHTEEN,c,c,n2,https://piugame.com/data/song_img/8ab5981a8fb556f4c0ec89bbf6ea440b.png
 Hymn of Golden Glory - SHORT CUT -, Hymn of Golden Glory - SHORT CUT -,Essbee,d,d,22,https://piugame.com/data/song_img/89f593a1785d3586bea230b42bc994d4.png
Feel My Happiness,Feel My Happiness,3R2,c,c,n4,https://piugame.com/data/song_img/70863cab2c4dde4b17a9efe9c124cc30.png
Ultimate Eyes,Ultimate Eyes,HyuN,s,s,07,https://piugame.com/data/song_img/5ce70ebfe0d55230f1c898257ff8c435.png
Ultimate Eyes,Ultimate Eyes,HyuN,s,s,04,https://piugame.com/data/song_img/5ce70ebfe0d55230f1c898257ff8c435.png
